resultId,raceId,driverId,constructorId,number,GridPosition,position,positionText,Position,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,EventName,circuitId,Abbreviation,nationality,TeamName,QualiTime,CircuitType,QualiDelta
26132,1113,857,1,81,17,7,7,7,6.0,62,+41.479,6438897,46,13,1:38.492,180.562,1,2023,Singapore Grand Prix,15,PIA,Australian,McLaren,92.902,street,1.9179999999999922
26133,1113,815,9,11,13,8,8,8,4.0,62,+59.534,6456952,61,5,1:37.108,183.136,1,2023,Singapore Grand Prix,15,PER,Mexican,Red Bull,92.09899999999999,street,1.1149999999999807
26134,1113,859,213,40,10,9,9,9,2.0,62,+1:05.918,6463336,47,15,1:39.028,179.585,1,2023,Singapore Grand Prix,15,LAW,New Zealander,AlphaTauri,92.166,street,1.181999999999988
26135,1113,825,210,20,6,10,10,10,1.0,62,+1:12.116,6469534,48,10,1:38.107,181.271,1,2023,Singapore Grand Prix,15,MAG,Danish,Haas F1 Team,91.575,street,0.590999999999994
26136,1113,848,3,23,14,11,11,11,0.0,62,+1:13.417,6470835,46,6,1:37.342,182.696,1,2023,Singapore Grand Prix,15,ALB,Thai,Williams,92.668,street,1.6839999999999975
26137,1113,855,51,24,0,12,12,12,0.0,62,+1:23.649,6481067,46,16,1:39.316,179.064,1,2023,Singapore Grand Prix,15,ZHO,Chinese,Alfa Romeo,93.25800000000001,street,2.274000000000001
26138,1113,807,210,27,9,13,13,13,0.0,62,+1:26.201,6483619,50,17,1:39.923,177.977,1,2023,Singapore Grand Prix,15,HUL,German,Haas F1 Team,91.80799999999999,street,0.8239999999999839
26139,1113,858,3,2,18,14,14,14,0.0,62,+1:26.889,6484307,45,14,1:38.531,180.491,1,2023,Singapore Grand Prix,15,SAR,American,Williams,93.25200000000001,street,2.2680000000000007
26140,1113,4,117,14,7,15,15,15,0.0,62,+1:27.603,6485021,47,3,1:36.456,184.374,1,2023,Singapore Grand Prix,15,ALO,Spanish,Aston Martin,91.615,street,0.630999999999986
26141,1113,847,131,63,2,16,16,16,0.0,61,\N,\N,46,2,1:36.273,184.724,3,2023,Singapore Grand Prix,15,RUS,British,Mercedes,91.056,street,0.07199999999998852
26142,1113,822,51,77,16,\N,R,17,0.0,51,\N,\N,51,9,1:38.075,181.330,39,2023,Singapore Grand Prix,15,BOT,Finnish,Alfa Romeo,92.809,street,1.8249999999999886
26143,1113,839,214,31,8,\N,R,18,0.0,42,\N,\N,33,18,1:39.930,177.964,6,2023,Singapore Grand Prix,15,OCO,French,Alpine F1 Team,91.673,street,0.688999999999993
26144,1113,852,213,22,15,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2023,Singapore Grand Prix,15,TSU,Japanese,AlphaTauri,91.991,street,1.0069999999999908
26145,1113,840,117,18,0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,54,2023,Singapore Grand Prix,15,STR,Canadian,Aston Martin,93.39699999999999,street,2.4129999999999825
26146,1114,830,9,1,1,1,1,1,26.0,53,1:30:58.421,5458421,39,1,1:34.183,221.963,1,2023,Japanese Grand Prix,22,VER,Dutch,Red Bull,88.877,power,0.0
26147,1114,846,1,4,3,2,2,2,18.0,53,+19.387,5477808,40,2,1:35.247,219.484,1,2023,Japanese Grand Prix,22,NOR,British,McLaren,89.493,power,0.6159999999999997
26148,1114,857,1,81,2,3,3,3,15.0,53,+36.494,5494915,38,5,1:36.328,217.021,1,2023,Japanese Grand Prix,22,PIA,Australian,McLaren,89.458,power,0.5810000000000031
26149,1114,844,6,16,4,4,4,4,12.0,53,+43.998,5502419,40,6,1:36.362,216.944,1,2023,Japanese Grand Prix,22,LEC,Monegasque,Ferrari,89.542,power,0.6650000000000063
26150,1114,1,131,44,7,5,5,5,10.0,53,+49.376,5507797,36,3,1:35.611,218.648,1,2023,Japanese Grand Prix,22,HAM,British,Mercedes,89.908,power,1.031000000000006
26151,1114,832,6,55,6,6,6,6,8.0,53,+50.221,5508642,40,4,1:36.187,217.339,1,2023,Japanese Grand Prix,22,SAI,Spanish,Ferrari,89.85,power,0.972999999999999
26152,1114,847,131,63,8,7,7,7,6.0,53,+57.659,5516080,27,11,1:37.653,214.076,1,2023,Japanese Grand Prix,22,RUS,British,Mercedes,90.219,power,1.3419999999999987
26153,1114,4,117,14,10,8,8,8,4.0,53,+1:14.725,5533146,28,8,1:37.203,215.067,1,2023,Japanese Grand Prix,22,ALO,Spanish,Aston Martin,90.465,power,1.588000000000008
26154,1114,839,214,31,14,9,9,9,2.0,53,+1:19.678,5538099,34,10,1:37.398,214.636,1,2023,Japanese Grand Prix,22,OCO,French,Alpine F1 Team,90.586,power,1.7090000000000032
26155,1114,842,214,10,12,10,10,10,1.0,53,+1:23.155,5541576,36,7,1:36.371,216.924,1,2023,Japanese Grand Prix,22,GAS,French,Alpine F1 Team,90.509,power,1.632000000000005
26156,1114,859,213,40,11,11,11,11,0.0,52,\N,\N,50,15,1:38.267,212.738,11,2023,Japanese Grand Prix,22,LAW,New Zealander,AlphaTauri,90.425,power,1.5480000000000018
26157,1114,852,213,22,9,12,12,12,0.0,52,\N,\N,36,12,1:37.768,213.824,11,2023,Japanese Grand Prix,22,TSU,Japanese,AlphaTauri,90.20400000000001,power,1.3270000000000124
26158,1114,855,51,24,19,13,13,13,0.0,52,\N,\N,45,13,1:37.791,213.774,11,2023,Japanese Grand Prix,22,ZHO,Chinese,Alfa Romeo,91.398,power,2.521000000000001
26159,1114,807,210,27,18,14,14,14,0.0,52,\N,\N,44,9,1:37.250,214.963,11,2023,Japanese Grand Prix,22,HUL,German,Haas F1 Team,91.299,power,2.4220000000000113
26160,1114,825,210,20,15,15,15,15,0.0,52,\N,\N,41,14,1:37.842,213.662,11,2023,Japanese Grand Prix,22,MAG,Danish,Haas F1 Team,90.66499999999999,power,1.7879999999999967
26161,1114,848,3,23,13,\N,R,16,0.0,26,\N,\N,15,18,1:39.185,210.769,130,2023,Japanese Grand Prix,22,ALB,Thai,Williams,90.537,power,1.6600000000000108
26162,1114,858,3,2,0,\N,R,17,0.0,22,\N,\N,7,16,1:38.848,211.488,130,2023,Japanese Grand Prix,22,SAR,American,Williams,,power,
26163,1114,840,117,18,17,\N,R,18,0.0,20,\N,\N,16,17,1:39.050,211.057,65,2023,Japanese Grand Prix,22,STR,Canadian,Aston Martin,91.181,power,2.304000000000002
26164,1114,815,9,11,5,\N,R,19,0.0,15,\N,\N,8,19,1:39.704,209.672,130,2023,Japanese Grand Prix,22,PER,Mexican,Red Bull,89.65,power,0.7730000000000103
26165,1114,822,51,77,16,\N,R,20,0.0,7,\N,\N,5,20,2:02.755,170.300,130,2023,Japanese Grand Prix,22,BOT,Finnish,Alfa Romeo,91.049,power,2.1720000000000113
26166,1115,830,9,1,1,1,1,1,26.0,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1,2023,Qatar Grand Prix,78,VER,Dutch,Red Bull,83.77799999999999,power,0.0
26167,1115,857,1,81,6,2,2,2,18.0,57,+4.833,5264001,48,3,1:24.921,229.724,1,2023,Qatar Grand Prix,78,PIA,Australian,McLaren,84.53999999999999,power,0.7620000000000005
26168,1115,846,1,4,10,3,3,3,15.0,57,+5.969,5265137,47,2,1:24.842,229.938,1,2023,Qatar Grand Prix,78,NOR,British,McLaren,84.685,power,0.9070000000000107
26169,1115,847,131,63,2,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,1,2023,Qatar Grand Prix,78,RUS,British,Mercedes,84.219,power,0.4410000000000025
26170,1115,844,6,16,5,5,5,5,10.0,57,+38.976,5298144,57,4,1:24.992,229.532,1,2023,Qatar Grand Prix,78,LEC,Monegasque,Ferrari,84.424,power,0.646000000000015
26171,1115,4,117,14,4,6,6,6,8.0,57,+49.032,5308200,57,6,1:26.045,226.723,1,2023,Qatar Grand Prix,78,ALO,Spanish,Aston Martin,84.369,power,0.5910000000000082
26172,1115,839,214,31,8,7,7,7,6.0,57,+1:02.390,5321558,42,11,1:26.450,225.661,1,2023,Qatar Grand Prix,78,OCO,French,Alpine F1 Team,84.763,power,0.9850000000000136
26173,1115,822,51,77,9,8,8,8,4.0,57,+1:06.563,5325731,54,13,1:26.652,225.135,1,2023,Qatar Grand Prix,78,BOT,Finnish,Alfa Romeo,85.05799999999999,power,1.2800000000000011
26174,1115,855,51,24,19,9,9,9,2.0,57,+1:16.127,5335295,54,9,1:26.323,225.993,1,2023,Qatar Grand Prix,78,ZHO,Chinese,Alfa Romeo,87.432,power,3.6540000000000106
26175,1115,815,9,11,0,10,10,10,1.0,57,+1:20.181,5339349,50,7,1:26.220,226.263,1,2023,Qatar Grand Prix,78,PER,Mexican,Red Bull,85.462,power,1.6840000000000117
26176,1115,840,117,18,16,11,11,11,0.0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1,2023,Qatar Grand Prix,78,STR,Canadian,Aston Martin,86.345,power,2.5670000000000073
26177,1115,842,214,10,7,12,12,12,0.0,57,+1:22.300,5341468,49,8,1:26.310,226.027,1,2023,Qatar Grand Prix,78,GAS,French,Alpine F1 Team,84.553,power,0.7750000000000057
26178,1115,848,3,23,13,13,13,13,0.0,57,+1:31.014,5350182,57,14,1:26.666,225.098,1,2023,Qatar Grand Prix,78,ALB,Thai,Williams,85.707,power,1.929000000000002
26179,1115,825,210,20,18,14,14,14,0.0,56,\N,\N,46,15,1:27.067,224.061,11,2023,Qatar Grand Prix,78,MAG,Danish,Haas F1 Team,87.04599999999999,power,3.2680000000000007
26180,1115,852,213,22,11,15,15,15,0.0,56,\N,\N,55,17,1:27.174,223.786,11,2023,Qatar Grand Prix,78,TSU,Japanese,AlphaTauri,85.301,power,1.5230000000000103
26181,1115,807,210,27,14,16,16,16,0.0,56,\N,\N,45,12,1:26.489,225.559,11,2023,Qatar Grand Prix,78,HUL,German,Haas F1 Team,85.783,power,2.0050000000000097
26182,1115,859,213,40,17,17,17,17,0.0,56,\N,\N,54,16,1:27.113,223.943,11,2023,Qatar Grand Prix,78,LAW,New Zealander,AlphaTauri,86.635,power,2.8570000000000135
26183,1115,858,3,2,15,\N,R,18,0.0,40,\N,\N,31,18,1:27.983,221.729,139,2023,Qatar Grand Prix,78,SAR,American,Williams,86.21000000000001,power,2.4320000000000164
26184,1115,1,131,44,3,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2023,Qatar Grand Prix,78,HAM,British,Mercedes,84.305,power,0.5270000000000152
26185,1115,832,6,55,12,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,95,2023,Qatar Grand Prix,78,SAI,Spanish,Ferrari,85.328,power,1.5500000000000114
26186,1116,830,9,1,6,1,1,1,25.0,56,1:35:21.362,5721362,40,9,1:40.028,198.412,1,2023,United States Grand Prix,69,VER,Dutch,Red Bull,95.00800000000001,power,0.2850000000000108
26187,1116,846,1,4,2,2,2,2,18.0,56,+10.730,5732092,39,8,1:39.985,198.497,1,2023,United States Grand Prix,69,NOR,British,McLaren,94.85300000000001,power,0.13000000000000966
26188,1116,832,6,55,4,3,3,3,15.0,56,+15.134,5736496,51,10,1:40.034,198.400,1,2023,United States Grand Prix,69,SAI,Spanish,Ferrari,94.945,power,0.2219999999999942
26189,1116,815,9,11,9,4,4,4,12.0,56,+18.460,5739822,40,5,1:39.737,198.991,1,2023,United States Grand Prix,69,PER,Mexican,Red Bull,95.173,power,0.45000000000000284
26190,1116,847,131,63,5,5,5,5,10.0,56,+24.999,5746361,48,3,1:39.393,199.680,1,2023,United States Grand Prix,69,RUS,British,Mercedes,95.07900000000001,power,0.35600000000000875
26191,1116,842,214,10,7,6,6,6,8.0,56,+47.996,5769358,47,11,1:40.412,197.653,1,2023,United States Grand Prix,69,GAS,French,Alpine F1 Team,95.089,power,0.36599999999999966
26192,1116,840,117,18,0,7,7,7,6.0,56,+48.696,5770058,48,6,1:39.908,198.650,1,2023,United States Grand Prix,69,STR,Canadian,Aston Martin,96.589,power,1.8659999999999997
26193,1116,852,213,22,11,8,8,8,5.0,56,+1:14.385,5795747,56,1,1:38.139,202.231,1,2023,United States Grand Prix,69,TSU,Japanese,AlphaTauri,95.697,power,0.9740000000000038
26194,1116,848,3,23,15,9,9,9,2.0,56,+1:26.714,5808076,40,15,1:41.371,195.783,1,2023,United States Grand Prix,69,ALB,Thai,Williams,96.315,power,1.5919999999999987
26195,1116,858,3,2,16,10,10,10,1.0,56,+1:27.998,5809360,34,14,1:41.238,196.041,1,2023,United States Grand Prix,69,SAR,American,Williams,96.827,power,2.103999999999999
26196,1116,807,210,27,0,11,11,11,0.0,56,+1:29.904,5811266,45,12,1:40.925,196.648,1,2023,United States Grand Prix,69,HUL,German,Haas F1 Team,96.235,power,1.5120000000000005
26197,1116,822,51,77,13,12,12,12,0.0,56,+1:38.601,5819963,54,18,1:41.972,194.629,1,2023,United States Grand Prix,69,BOT,Finnish,Alfa Romeo,95.858,power,1.1350000000000051
26198,1116,855,51,24,12,13,13,13,0.0,55,\N,\N,51,17,1:41.879,194.807,11,2023,United States Grand Prix,69,ZHO,Chinese,Alfa Romeo,95.69800000000001,power,0.9750000000000085
26199,1116,825,210,20,0,14,14,14,0.0,55,\N,\N,41,16,1:41.506,195.523,11,2023,United States Grand Prix,69,MAG,Danish,Haas F1 Team,95.88,power,1.1569999999999965
26200,1116,817,213,3,14,15,15,15,0.0,55,\N,\N,49,2,1:39.366,199.734,11,2023,United States Grand Prix,69,RIC,Australian,AlphaTauri,95.97399999999999,power,1.2509999999999906
26201,1116,4,117,14,0,\N,R,16,0.0,49,\N,\N,47,7,1:39.954,198.559,140,2023,United States Grand Prix,69,ALO,Spanish,Aston Martin,96.268,power,1.5450000000000017
26202,1116,857,1,81,10,\N,R,17,0.0,10,\N,\N,5,19,1:42.705,193.240,21,2023,United States Grand Prix,69,PIA,Australian,McLaren,95.467,power,0.7439999999999998
26203,1116,839,214,31,8,\N,R,18,0.0,6,\N,\N,2,20,1:44.789,189.397,130,2023,United States Grand Prix,69,OCO,French,Alpine F1 Team,95.154,power,0.4309999999999974
26204,1116,1,131,44,3,\N,D,19,0.0,56,\N,\N,42,4,1:39.582,199.301,2,2023,United States Grand Prix,69,HAM,British,Mercedes,94.862,power,0.1389999999999958
26205,1116,844,6,16,1,\N,D,20,0.0,56,\N,\N,\N,0,\N,\N,2,2023,United States Grand Prix,69,LEC,Monegasque,Ferrari,94.723,power,0.0
26206,1117,830,9,1,3,1,1,1,25.0,71,2:02:30.814,7350814,40,2,1:21.644,189.780,1,2023,Mexico City Grand Prix,32,VER,Dutch,Red Bull,77.263,power,0.09700000000000841
26207,1117,1,131,44,6,2,2,2,19.0,71,+13.875,7364689,71,1,1:21.334,190.503,1,2023,Mexico City Grand Prix,32,HAM,British,Mercedes,77.45400000000001,power,0.2880000000000109
26208,1117,844,6,16,1,3,3,3,15.0,71,+23.124,7373938,38,4,1:22.332,188.194,1,2023,Mexico City Grand Prix,32,LEC,Monegasque,Ferrari,77.166,power,0.0
26209,1117,832,6,55,2,4,4,4,12.0,71,+27.154,7377968,57,6,1:22.539,187.722,1,2023,Mexico City Grand Prix,32,SAI,Spanish,Ferrari,77.233,power,0.06700000000000728
26210,1117,846,1,4,17,5,5,5,10.0,71,+33.266,7384080,71,3,1:21.944,189.085,1,2023,Mexico City Grand Prix,32,NOR,British,McLaren,81.554,power,4.388000000000005
26211,1117,847,131,63,8,6,6,6,8.0,71,+41.020,7391834,38,10,1:22.780,187.175,1,2023,Mexico City Grand Prix,32,RUS,British,Mercedes,77.673,power,0.507000000000005
26212,1117,817,213,3,4,7,7,7,6.0,71,+41.570,7392384,66,7,1:22.679,187.404,1,2023,Mexico City Grand Prix,32,RIC,Australian,AlphaTauri,77.382,power,0.21600000000000819
26213,1117,857,1,81,7,8,8,8,4.0,71,+43.104,7393918,53,8,1:22.760,187.220,1,2023,Mexico City Grand Prix,32,PIA,Australian,McLaren,77.623,power,0.45700000000000784
26214,1117,848,3,23,14,9,9,9,2.0,71,+48.573,7399387,65,9,1:22.773,187.191,1,2023,Mexico City Grand Prix,32,ALB,Thai,Williams,78.828,power,1.6620000000000061
26215,1117,839,214,31,15,10,10,10,1.0,71,+1:02.879,7413693,66,11,1:22.976,186.733,1,2023,Mexico City Grand Prix,32,OCO,French,Alpine F1 Team,79.08,power,1.9140000000000015
26216,1117,842,214,10,11,11,11,11,0.0,71,+1:06.208,7417022,43,16,1:23.230,186.163,1,2023,Mexico City Grand Prix,32,GAS,French,Alpine F1 Team,78.521,power,1.355000000000004
26217,1117,852,213,22,18,12,12,12,0.0,71,+1:18.982,7429796,11,5,1:22.501,187.808,1,2023,Mexico City Grand Prix,32,TSU,Japanese,AlphaTauri,78.89,power,1.7240000000000038
26218,1117,807,210,27,12,13,13,13,0.0,71,+1:20.309,7431123,43,15,1:23.222,186.181,1,2023,Mexico City Grand Prix,32,HUL,German,Haas F1 Team,78.524,power,1.358000000000004
26219,1117,855,51,24,10,14,14,14,0.0,71,+1:21.676,7432490,39,19,1:23.567,185.412,1,2023,Mexico City Grand Prix,32,ZHO,Chinese,Alfa Romeo,78.05,power,0.8840000000000003
26220,1117,822,51,77,9,15,15,15,0.0,71,+1:25.597,7436411,43,14,1:23.166,186.306,1,2023,Mexico City Grand Prix,32,BOT,Finnish,Alfa Romeo,78.01599999999999,power,0.8499999999999943
26221,1117,858,3,2,19,16,16,16,0.0,70,\N,\N,24,12,1:23.003,186.672,31,2023,Mexico City Grand Prix,32,SAR,American,Williams,,power,
26222,1117,840,117,18,0,17,17,17,0.0,66,\N,\N,43,17,1:23.257,186.103,130,2023,Mexico City Grand Prix,32,STR,Canadian,Aston Martin,79.227,power,2.061000000000007
26223,1117,4,117,14,13,\N,R,18,0.0,47,\N,\N,40,18,1:23.531,185.492,54,2023,Mexico City Grand Prix,32,ALO,Spanish,Aston Martin,78.738,power,1.5720000000000027
26224,1117,825,210,20,16,\N,R,19,0.0,31,\N,\N,25,13,1:23.146,186.351,3,2023,Mexico City Grand Prix,32,MAG,Danish,Haas F1 Team,79.163,power,1.9969999999999999
26225,1117,815,9,11,5,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,130,2023,Mexico City Grand Prix,32,PER,Mexican,Red Bull,77.423,power,0.257000000000005
26226,1118,830,9,1,1,1,1,1,25.0,71,1:56:48.894,7008894,68,2,1:13.422,211.277,1,2023,São Paulo Grand Prix,18,VER,Dutch,Red Bull,70.162,power,0.14100000000000534
26227,1118,846,1,4,6,2,2,2,19.0,71,+8.277,7017171,61,1,1:12.486,214.005,1,2023,São Paulo Grand Prix,18,NOR,British,McLaren,70.021,power,0.0
26228,1118,4,117,14,4,3,3,3,15.0,71,+34.155,7043049,54,10,1:14.442,208.382,1,2023,São Paulo Grand Prix,18,ALO,Spanish,Aston Martin,70.237,power,0.21599999999999397
26229,1118,815,9,11,9,4,4,4,12.0,71,+34.208,7043102,55,5,1:14.124,209.276,1,2023,São Paulo Grand Prix,18,PER,Mexican,Red Bull,70.219,power,0.1979999999999933
26230,1118,840,117,18,3,5,5,5,10.0,71,+40.845,7049739,67,4,1:14.007,209.607,1,2023,São Paulo Grand Prix,18,STR,Canadian,Aston Martin,70.375,power,0.3539999999999992
26231,1118,832,6,55,7,6,6,6,8.0,71,+50.188,7059082,59,9,1:14.406,208.483,1,2023,São Paulo Grand Prix,18,SAI,Spanish,Ferrari,70.254,power,0.2330000000000041
26232,1118,842,214,10,15,7,7,7,6.0,71,+56.093,7064987,48,11,1:14.521,208.161,1,2023,São Paulo Grand Prix,18,GAS,French,Alpine F1 Team,70.56700000000001,power,0.5460000000000065
26233,1118,1,131,44,5,8,8,8,4.0,71,+1:02.859,7071753,59,12,1:14.739,207.554,1,2023,São Paulo Grand Prix,18,HAM,British,Mercedes,70.266,power,0.24500000000000455
26234,1118,852,213,22,16,9,9,9,2.0,71,+1:09.880,7078774,64,7,1:14.231,208.974,1,2023,São Paulo Grand Prix,18,TSU,Japanese,AlphaTauri,70.837,power,0.8160000000000025
26235,1118,839,214,31,14,10,10,10,1.0,70,\N,\N,53,6,1:14.206,209.045,11,2023,São Paulo Grand Prix,18,OCO,French,Alpine F1 Team,70.562,power,0.5409999999999968
26236,1118,858,3,2,19,11,11,11,0.0,70,\N,\N,51,16,1:15.738,204.816,11,2023,São Paulo Grand Prix,18,SAR,American,Williams,71.035,power,1.0139999999999958
26237,1118,807,210,27,11,12,12,12,0.0,70,\N,\N,66,14,1:15.036,206.732,11,2023,São Paulo Grand Prix,18,HUL,German,Haas F1 Team,70.475,power,0.4539999999999935
26238,1118,817,213,3,17,13,13,13,0.0,70,\N,\N,68,3,1:13.866,210.007,11,2023,São Paulo Grand Prix,18,RIC,Australian,AlphaTauri,70.843,power,0.8220000000000027
26239,1118,857,1,81,10,14,14,14,0.0,69,\N,\N,66,8,1:14.310,208.752,12,2023,São Paulo Grand Prix,18,PIA,Australian,McLaren,70.33,power,0.3089999999999975
26240,1118,847,131,63,8,\N,R,15,0.0,57,\N,\N,55,13,1:14.934,207.014,25,2023,São Paulo Grand Prix,18,RUS,British,Mercedes,70.316,power,0.2950000000000017
26241,1118,822,51,77,18,\N,R,16,0.0,39,\N,\N,20,15,1:15.731,204.835,5,2023,São Paulo Grand Prix,18,BOT,Finnish,Alfa Romeo,70.955,power,0.9339999999999975
26242,1118,855,51,24,20,\N,R,17,0.0,22,\N,\N,17,17,1:16.232,203.489,5,2023,São Paulo Grand Prix,18,ZHO,Chinese,Alfa Romeo,71.275,power,1.2540000000000049
26243,1118,825,210,20,12,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,2023,São Paulo Grand Prix,18,MAG,Danish,Haas F1 Team,70.602,power,0.5810000000000031
26244,1118,848,3,23,13,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2023,São Paulo Grand Prix,18,ALB,Thai,Williams,70.621,power,0.5999999999999943
26245,1118,844,6,16,0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,5,2023,São Paulo Grand Prix,18,LEC,Monegasque,Ferrari,70.303,power,0.2819999999999965
26246,1119,830,9,1,2,1,1,1,25.0,50,1:29:08.289,5348289,44,2,1:35.614,233.476,1,2023,Las Vegas Grand Prix,80,VER,Dutch,Red Bull,93.104,street,0.3780000000000001
26247,1119,844,6,16,1,2,2,2,18.0,50,+2.070,5350359,50,3,1:35.669,233.342,1,2023,Las Vegas Grand Prix,80,LEC,Monegasque,Ferrari,92.726,street,0.0
26248,1119,815,9,11,11,3,3,3,15.0,50,+2.241,5350530,40,5,1:35.939,232.685,1,2023,Las Vegas Grand Prix,80,PER,Mexican,Red Bull,93.85499999999999,street,1.1289999999999907
26249,1119,839,214,31,16,4,4,4,12.0,50,+18.665,5366954,47,10,1:36.637,231.004,1,2023,Las Vegas Grand Prix,80,OCO,French,Alpine F1 Team,94.834,street,2.108000000000004
26250,1119,840,117,18,19,5,5,5,10.0,50,+20.067,5368356,45,9,1:36.584,231.131,1,2023,Las Vegas Grand Prix,80,STR,Canadian,Aston Martin,94.199,street,1.472999999999999
26251,1119,832,6,55,12,6,6,6,8.0,50,+20.834,5369123,47,6,1:35.984,232.576,1,2023,Las Vegas Grand Prix,80,SAI,Spanish,Ferrari,92.77000000000001,street,0.04400000000001114
26252,1119,1,131,44,10,7,7,7,6.0,50,+21.755,5370044,48,4,1:35.716,233.227,1,2023,Las Vegas Grand Prix,80,HAM,British,Mercedes,93.837,street,1.1110000000000042
26253,1119,847,131,63,3,8,8,8,4.0,50,+23.091,5371380,44,7,1:36.071,232.365,1,2023,Las Vegas Grand Prix,80,RUS,British,Mercedes,93.112,street,0.3859999999999957
26254,1119,4,117,14,9,9,9,9,2.0,50,+25.964,5374253,42,8,1:36.559,231.191,1,2023,Las Vegas Grand Prix,80,ALO,Spanish,Aston Martin,93.555,street,0.8290000000000077
26255,1119,857,1,81,18,10,10,10,2.0,50,+29.496,5377785,47,1,1:35.490,233.779,1,2023,Las Vegas Grand Prix,80,PIA,Australian,McLaren,94.85,street,2.1239999999999952
26256,1119,842,214,10,4,11,11,11,0.0,50,+34.270,5382559,37,11,1:36.913,230.346,1,2023,Las Vegas Grand Prix,80,GAS,French,Alpine F1 Team,93.239,street,0.5130000000000052
26257,1119,848,3,23,5,12,12,12,0.0,50,+43.398,5391687,50,13,1:37.357,229.296,1,2023,Las Vegas Grand Prix,80,ALB,Thai,Williams,93.32300000000001,street,0.5970000000000084
26258,1119,825,210,20,8,13,13,13,0.0,50,+44.825,5393114,50,15,1:37.455,229.065,1,2023,Las Vegas Grand Prix,80,MAG,Danish,Haas F1 Team,93.537,street,0.811000000000007
26259,1119,817,213,3,14,14,14,14,0.0,50,+48.525,5396814,50,12,1:37.108,229.884,1,2023,Las Vegas Grand Prix,80,RIC,Australian,AlphaTauri,94.30799999999999,street,1.5819999999999936
26260,1119,855,51,24,17,15,15,15,0.0,50,+50.162,5398451,32,14,1:37.375,229.253,1,2023,Las Vegas Grand Prix,80,ZHO,Chinese,Alfa Romeo,94.84899999999999,street,2.1229999999999905
26261,1119,858,3,2,6,16,16,16,0.0,50,+50.882,5399171,32,19,1:37.740,228.397,1,2023,Las Vegas Grand Prix,80,SAR,American,Williams,93.513,street,0.7870000000000061
26262,1119,822,51,77,7,17,17,17,0.0,50,+1:25.350,5433639,49,16,1:37.562,228.814,1,2023,Las Vegas Grand Prix,80,BOT,Finnish,Alfa Romeo,93.525,street,0.7990000000000066
26263,1119,852,213,22,20,18,18,18,0.0,46,\N,\N,45,18,1:37.587,228.755,6,2023,Las Vegas Grand Prix,80,TSU,Japanese,AlphaTauri,96.447,street,3.7210000000000036
26264,1119,807,210,27,13,19,19,19,0.0,45,\N,\N,43,17,1:37.565,228.807,5,2023,Las Vegas Grand Prix,80,HUL,German,Haas F1 Team,93.979,street,1.2530000000000001
26265,1119,846,1,4,15,\N,R,20,0.0,2,\N,\N,2,20,1:59.327,187.079,3,2023,Las Vegas Grand Prix,80,NOR,British,McLaren,94.703,street,1.9770000000000039
26266,1120,830,9,1,1,1,1,1,26.0,58,1:27:02.624,5222624,45,1,1:26.993,218.541,1,2023,Abu Dhabi Grand Prix,24,VER,Dutch,Red Bull,83.445,power,0.0
26267,1120,844,6,16,2,2,2,2,18.0,58,+17.993,5240617,44,8,1:28.199,215.553,1,2023,Abu Dhabi Grand Prix,24,LEC,Monegasque,Ferrari,83.584,power,0.13900000000001
26268,1120,847,131,63,4,3,3,3,15.0,58,+20.328,5242952,45,7,1:28.187,215.582,1,2023,Abu Dhabi Grand Prix,24,RUS,British,Mercedes,83.788,power,0.3430000000000035
26269,1120,815,9,11,9,4,4,4,12.0,58,+21.453,5244077,44,2,1:27.493,217.292,1,2023,Abu Dhabi Grand Prix,24,PER,Mexican,Red Bull,84.116,power,0.6710000000000065
26270,1120,846,1,4,5,5,5,5,10.0,58,+24.284,5246908,45,6,1:28.164,215.639,1,2023,Abu Dhabi Grand Prix,24,NOR,British,McLaren,83.816,power,0.3710000000000093
26271,1120,857,1,81,3,6,6,6,8.0,58,+31.487,5254111,38,5,1:28.138,215.702,1,2023,Abu Dhabi Grand Prix,24,PIA,Australian,McLaren,83.782,power,0.3370000000000033
26272,1120,4,117,14,7,7,7,7,6.0,58,+39.512,5262136,42,9,1:28.256,215.414,1,2023,Abu Dhabi Grand Prix,24,ALO,Spanish,Aston Martin,84.084,power,0.63900000000001
26273,1120,852,213,22,6,8,8,8,4.0,58,+43.088,5265712,55,16,1:29.256,213.000,1,2023,Abu Dhabi Grand Prix,24,TSU,Japanese,AlphaTauri,83.968,power,0.5230000000000103
26274,1120,1,131,44,11,9,9,9,2.0,58,+44.424,5267048,52,10,1:28.372,215.131,1,2023,Abu Dhabi Grand Prix,24,HAM,British,Mercedes,84.35900000000001,power,0.9140000000000157
